code,year,subject,practice_count,test_count,baseline_pass,quality_pass,shared_source,cross_bank_duplicates,generic_items,truncated_items,missing_feedback,missing_audio,missing_visual_alt,option_mismatch,practice_answer_spread,test_answer_spread,practice_path,test_path,issues
AC9E3LY08,3,english,8,8,false,false,false,6,0,0,16,0,0,4,2,2,quiz/year-3/english/ac9e3ly08/practice/questions.js,quiz/year-3/english/ac9e3ly08/test/questions.js,practice below 24; dedicated test below 16; 6 practice/test duplicate prompts; missing summary + hint feedback; grade-band option count mismatch; correct-answer position imbalance
AC9E3LY09,3,english,8,8,false,false,false,7,0,0,16,0,0,4,2,2,quiz/year-3/english/ac9e3ly09/practice/questions.js,quiz/year-3/english/ac9e3ly09/test/questions.js,practice below 24; dedicated test below 16; 7 practice/test duplicate prompts; missing summary + hint feedback; grade-band option count mismatch; correct-answer position imbalance
AC9E3LY10,3,english,8,8,false,false,false,7,0,0,16,0,0,4,0,0,quiz/year-3/english/ac9e3ly10/practice/questions.js,quiz/year-3/english/ac9e3ly10/test/questions.js,practice below 24; dedicated test below 16; 7 practice/test duplicate prompts; missing summary + hint feedback; grade-band option count mismatch
AC9E3LY11,3,english,8,8,false,false,false,7,0,0,16,0,0,4,2,2,quiz/year-3/english/ac9e3ly11/practice/questions.js,quiz/year-3/english/ac9e3ly11/test/questions.js,practice below 24; dedicated test below 16; 7 practice/test duplicate prompts; missing summary + hint feedback; grade-band option count mismatch; correct-answer position imbalance
AC9E3LY12,3,english,8,8,false,false,false,5,0,0,16,0,0,0,0,0,quiz/year-3/english/ac9e3ly12/practice/questions.js,quiz/year-3/english/ac9e3ly12/test/questions.js,practice below 24; dedicated test below 16; 5 practice/test duplicate prompts; missing summary + hint feedback
AC9M4A01,4,math,8,8,false,false,false,0,0,0,16,0,0,1,0,0,quiz/year-4/math/ac9m4a01/practice/questions.js,quiz/year-4/math/ac9m4a01/test/questions.js,practice below 24; dedicated test below 16; missing summary + hint feedback; grade-band option count mismatch
AC9M4A02,4,math,8,8,false,false,false,0,0,0,16,0,0,1,0,0,quiz/year-4/math/ac9m4a02/practice/questions.js,quiz/year-4/math/ac9m4a02/test/questions.js,practice below 24; dedicated test below 16; missing summary + hint feedback; grade-band option count mismatch
AC9M4M01,4,math,8,8,false,false,false,0,0,0,16,0,0,2,0,0,quiz/year-4/math/ac9m4m01/practice/questions.js,quiz/year-4/math/ac9m4m01/test/questions.js,practice below 24; dedicated test below 16; missing summary + hint feedback; grade-band option count mismatch
AC9M4M02,4,math,8,8,false,false,false,0,0,0,16,0,0,1,0,0,quiz/year-4/math/ac9m4m02/practice/questions.js,quiz/year-4/math/ac9m4m02/test/questions.js,practice below 24; dedicated test below 16; missing summary + hint feedback; grade-band option count mismatch
AC9M4M03,4,math,8,8,false,false,false,0,0,0,16,0,0,1,0,0,quiz/year-4/math/ac9m4m03/practice/questions.js,quiz/year-4/math/ac9m4m03/test/questions.js,practice below 24; dedicated test below 16; missing summary + hint feedback; grade-band option count mismatch
AC9M4M04,4,math,8,8,false,false,false,0,0,0,16,0,0,1,0,0,quiz/year-4/math/ac9m4m04/practice/questions.js,quiz/year-4/math/ac9m4m04/test/questions.js,practice below 24; dedicated test below 16; missing summary + hint feedback; grade-band option count mismatch
AC9M4N01,4,math,8,8,false,false,false,0,0,0,16,0,0,2,0,0,quiz/year-4/math/ac9m4n01/practice/questions.js,quiz/year-4/math/ac9m4n01/test/questions.js,practice below 24; dedicated test below 16; missing summary + hint feedback; grade-band option count mismatch
AC9M4N02,4,math,8,8,false,false,false,0,0,0,16,0,0,2,0,0,quiz/year-4/math/ac9m4n02/practice/questions.js,quiz/year-4/math/ac9m4n02/test/questions.js,practice below 24; dedicated test below 16; missing summary + hint feedback; grade-band option count mismatch
AC9M4N03,4,math,8,8,false,false,false,0,0,0,16,0,0,1,0,0,quiz/year-4/math/ac9m4n03/practice/questions.js,quiz/year-4/math/ac9m4n03/test/questions.js,practice below 24; dedicated test below 16; missing summary + hint feedback; grade-band option count mismatch
AC9M4N04,4,math,8,8,false,false,false,0,0,0,16,0,0,1,0,0,quiz/year-4/math/ac9m4n04/practice/questions.js,quiz/year-4/math/ac9m4n04/test/questions.js,practice below 24; dedicated test below 16; missing summary + hint feedback; grade-band option count mismatch
AC9M4N05,4,math,8,8,false,false,false,0,0,0,16,0,0,2,0,0,quiz/year-4/math/ac9m4n05/practice/questions.js,quiz/year-4/math/ac9m4n05/test/questions.js,practice below 24; dedicated test below 16; missing summary + hint feedback; grade-band option count mismatch
AC9M4N06,4,math,8,8,false,false,false,0,0,0,16,0,0,1,0,0,quiz/year-4/math/ac9m4n06/practice/questions.js,quiz/year-4/math/ac9m4n06/test/questions.js,practice below 24; dedicated test below 16; missing summary + hint feedback; grade-band option count mismatch
AC9M4N07,4,math,8,8,false,false,false,0,0,0,16,0,0,1,0,0,quiz/year-4/math/ac9m4n07/practice/questions.js,quiz/year-4/math/ac9m4n07/test/questions.js,practice below 24; dedicated test below 16; missing summary + hint feedback; grade-band option count mismatch
AC9M4N08,4,math,8,8,false,false,false,0,0,0,16,0,0,1,0,0,quiz/year-4/math/ac9m4n08/practice/questions.js,quiz/year-4/math/ac9m4n08/test/questions.js,practice below 24; dedicated test below 16; missing summary + hint feedback; grade-band option count mismatch
AC9M4N09,4,math,8,8,false,false,false,0,0,0,16,0,0,1,0,0,quiz/year-4/math/ac9m4n09/practice/questions.js,quiz/year-4/math/ac9m4n09/test/questions.js,practice below 24; dedicated test below 16; missing summary + hint feedback; grade-band option count mismatch
AC9M4P01,4,math,8,8,false,false,false,0,0,0,16,0,0,1,0,0,quiz/year-4/math/ac9m4p01/practice/questions.js,quiz/year-4/math/ac9m4p01/test/questions.js,practice below 24; dedicated test below 16; missing summary + hint feedback; grade-band option count mismatch
AC9M4P02,4,math,8,8,false,false,false,0,0,0,16,0,0,1,0,0,quiz/year-4/math/ac9m4p02/practice/questions.js,quiz/year-4/math/ac9m4p02/test/questions.js,practice below 24; dedicated test below 16; missing summary + hint feedback; grade-band option count mismatch
AC9M4SP01,4,math,8,8,false,false,false,0,0,0,16,0,0,1,0,0,quiz/year-4/math/ac9m4sp01/practice/questions.js,quiz/year-4/math/ac9m4sp01/test/questions.js,practice below 24; dedicated test below 16; missing summary + hint feedback; grade-band option count mismatch
AC9M4SP02,4,math,8,8,false,false,false,0,0,0,16,0,0,2,0,0,quiz/year-4/math/ac9m4sp02/practice/questions.js,quiz/year-4/math/ac9m4sp02/test/questions.js,practice below 24; dedicated test below 16; missing summary + hint feedback; grade-band option count mismatch
AC9M4SP03,4,math,8,8,false,false,false,0,0,0,16,0,0,2,0,0,quiz/year-4/math/ac9m4sp03/practice/questions.js,quiz/year-4/math/ac9m4sp03/test/questions.js,practice below 24; dedicated test below 16; missing summary + hint feedback; grade-band option count mismatch
AC9M4ST01,4,math,8,8,false,false,false,0,0,0,16,0,0,1,0,0,quiz/year-4/math/ac9m4st01/practice/questions.js,quiz/year-4/math/ac9m4st01/test/questions.js,practice below 24; dedicated test below 16; missing summary + hint feedback; grade-band option count mismatch
AC9M4ST02,4,math,8,8,false,false,false,0,0,0,16,0,0,1,0,0,quiz/year-4/math/ac9m4st02/practice/questions.js,quiz/year-4/math/ac9m4st02/test/questions.js,practice below 24; dedicated test below 16; missing summary + hint feedback; grade-band option count mismatch
AC9M4ST03,4,math,8,8,false,false,false,0,0,0,16,0,0,1,0,0,quiz/year-4/math/ac9m4st03/practice/questions.js,quiz/year-4/math/ac9m4st03/test/questions.js,practice below 24; dedicated test below 16; missing summary + hint feedback; grade-band option count mismatch
AC9S4H01,4,science,8,8,false,false,false,0,0,0,16,0,0,3,0,0,quiz/year-4/science/ac9s4h01/practice/questions.js,quiz/year-4/science/ac9s4h01/test/questions.js,practice below 24; dedicated test below 16; missing summary + hint feedback; grade-band option count mismatch
AC9S4H02,4,science,8,8,false,false,false,0,0,0,16,0,0,3,2,0,quiz/year-4/science/ac9s4h02/practice/questions.js,quiz/year-4/science/ac9s4h02/test/questions.js,practice below 24; dedicated test below 16; missing summary + hint feedback; grade-band option count mismatch; correct-answer position imbalance
AC9S4I01,4,science,8,8,false,false,false,0,0,0,16,0,0,2,0,0,quiz/year-4/science/ac9s4i01/practice/questions.js,quiz/year-4/science/ac9s4i01/test/questions.js,practice below 24; dedicated test below 16; missing summary + hint feedback; grade-band option count mismatch
AC9S4I02,4,science,8,8,false,false,false,0,0,0,16,0,0,2,0,0,quiz/year-4/science/ac9s4i02/practice/questions.js,quiz/year-4/science/ac9s4i02/test/questions.js,practice below 24; dedicated test below 16; missing summary + hint feedback; grade-band option count mismatch
AC9S4I03,4,science,8,8,false,false,false,0,0,0,16,0,0,2,0,0,quiz/year-4/science/ac9s4i03/practice/questions.js,quiz/year-4/science/ac9s4i03/test/questions.js,practice below 24; dedicated test below 16; missing summary + hint feedback; grade-band option count mismatch
AC9S4I04,4,science,8,8,false,false,false,0,0,0,16,0,0,2,0,0,quiz/year-4/science/ac9s4i04/practice/questions.js,quiz/year-4/science/ac9s4i04/test/questions.js,practice below 24; dedicated test below 16; missing summary + hint feedback; grade-band option count mismatch
AC9S4I05,4,science,8,8,false,false,false,0,0,0,16,0,0,2,0,0,quiz/year-4/science/ac9s4i05/practice/questions.js,quiz/year-4/science/ac9s4i05/test/questions.js,practice below 24; dedicated test below 16; missing summary + hint feedback; grade-band option count mismatch
AC9S4I06,4,science,8,8,false,false,false,0,0,0,16,0,0,2,0,0,quiz/year-4/science/ac9s4i06/practice/questions.js,quiz/year-4/science/ac9s4i06/test/questions.js,practice below 24; dedicated test below 16; missing summary + hint feedback; grade-band option count mismatch
AC9S4U01,4,science,8,8,false,false,false,0,0,0,16,0,0,2,0,0,quiz/year-4/science/ac9s4u01/practice/questions.js,quiz/year-4/science/ac9s4u01/test/questions.js,practice below 24; dedicated test below 16; missing summary + hint feedback; grade-band option count mismatch
AC9S4U02,4,science,8,8,false,false,false,0,0,0,16,0,0,3,0,2,quiz/year-4/science/ac9s4u02/practice/questions.js,quiz/year-4/science/ac9s4u02/test/questions.js,practice below 24; dedicated test below 16; missing summary + hint feedback; grade-band option count mismatch; correct-answer position imbalance
AC9S4U03,4,science,8,8,false,false,false,0,0,0,16,0,0,3,0,2,quiz/year-4/science/ac9s4u03/practice/questions.js,quiz/year-4/science/ac9s4u03/test/questions.js,practice below 24; dedicated test below 16; missing summary + hint feedback; grade-band option count mismatch; correct-answer position imbalance
AC9S4U04,4,science,8,8,false,false,false,0,0,0,16,0,0,3,0,2,quiz/year-4/science/ac9s4u04/practice/questions.js,quiz/year-4/science/ac9s4u04/test/questions.js,practice below 24; dedicated test below 16; missing summary + hint feedback; grade-band option count mismatch; correct-answer position imbalance
AC9E4LA01,4,english,8,8,false,false,true,8,16,16,16,0,0,0,0,0,quiz/year-4/english/ac9e4la01/practice/questions.js,quiz/year-4/english/ac9e4la01/practice/questions.js,practice below 24; dedicated test below 16; practice and test load the same source; 8 practice/test duplicate prompts; generic curriculum-description items; truncated prompt or answer text; missing summary + hint feedback
AC9E4LA02,4,english,8,8,false,false,true,8,16,16,16,0,0,0,0,0,quiz/year-4/english/ac9e4la02/practice/questions.js,quiz/year-4/english/ac9e4la02/practice/questions.js,practice below 24; dedicated test below 16; practice and test load the same source; 8 practice/test duplicate prompts; generic curriculum-description items; truncated prompt or answer text; missing summary + hint feedback
AC9E4LA03,4,english,8,8,false,false,true,8,16,16,16,0,0,0,0,0,quiz/year-4/english/ac9e4la03/practice/questions.js,quiz/year-4/english/ac9e4la03/practice/questions.js,practice below 24; dedicated test below 16; practice and test load the same source; 8 practice/test duplicate prompts; generic curriculum-description items; truncated prompt or answer text; missing summary + hint feedback
AC9E4LA04,4,english,8,8,false,false,true,8,16,16,16,0,0,0,0,0,quiz/year-4/english/ac9e4la04/practice/questions.js,quiz/year-4/english/ac9e4la04/practice/questions.js,practice below 24; dedicated test below 16; practice and test load the same source; 8 practice/test duplicate prompts; generic curriculum-description items; truncated prompt or answer text; missing summary + hint feedback
AC9E4LA05,4,english,8,8,false,false,true,8,16,16,16,0,0,0,0,0,quiz/year-4/english/ac9e4la05/practice/questions.js,quiz/year-4/english/ac9e4la05/practice/questions.js,practice below 24; dedicated test below 16; practice and test load the same source; 8 practice/test duplicate prompts; generic curriculum-description items; truncated prompt or answer text; missing summary + hint feedback
AC9E4LA06,4,english,8,8,false,false,true,8,16,16,16,0,0,0,0,0,quiz/year-4/english/ac9e4la06/practice/questions.js,quiz/year-4/english/ac9e4la06/practice/questions.js,practice below 24; dedicated test below 16; practice and test load the same source; 8 practice/test duplicate prompts; generic curriculum-description items; truncated prompt or answer text; missing summary + hint feedback
AC9E4LA07,4,english,8,8,false,false,true,8,16,16,16,0,0,0,0,0,quiz/year-4/english/ac9e4la07/practice/questions.js,quiz/year-4/english/ac9e4la07/practice/questions.js,practice below 24; dedicated test below 16; practice and test load the same source; 8 practice/test duplicate prompts; generic curriculum-description items; truncated prompt or answer text; missing summary + hint feedback
AC9E4LA08,4,english,8,8,false,false,true,8,16,16,16,0,0,0,0,0,quiz/year-4/english/ac9e4la08/practice/questions.js,quiz/year-4/english/ac9e4la08/practice/questions.js,practice below 24; dedicated test below 16; practice and test load the same source; 8 practice/test duplicate prompts; generic curriculum-description items; truncated prompt or answer text; missing summary + hint feedback
AC9E4LA09,4,english,8,8,false,false,true,8,16,16,16,0,0,0,0,0,quiz/year-4/english/ac9e4la09/practice/questions.js,quiz/year-4/english/ac9e4la09/practice/questions.js,practice below 24; dedicated test below 16; practice and test load the same source; 8 practice/test duplicate prompts; generic curriculum-description items; truncated prompt or answer text; missing summary + hint feedback
AC9E4LA10,4,english,8,8,false,false,true,8,16,16,16,0,0,0,0,0,quiz/year-4/english/ac9e4la10/practice/questions.js,quiz/year-4/english/ac9e4la10/practice/questions.js,practice below 24; dedicated test below 16; practice and test load the same source; 8 practice/test duplicate prompts; generic curriculum-description items; truncated prompt or answer text; missing summary + hint feedback
AC9E4LA11,4,english,8,8,false,false,true,8,16,16,16,0,0,0,0,0,quiz/year-4/english/ac9e4la11/practice/questions.js,quiz/year-4/english/ac9e4la11/practice/questions.js,practice below 24; dedicated test below 16; practice and test load the same source; 8 practice/test duplicate prompts; generic curriculum-description items; truncated prompt or answer text; missing summary + hint feedback
AC9E4LA12,4,english,8,8,false,false,true,8,16,16,16,0,0,0,0,0,quiz/year-4/english/ac9e4la12/practice/questions.js,quiz/year-4/english/ac9e4la12/practice/questions.js,practice below 24; dedicated test below 16; practice and test load the same source; 8 practice/test duplicate prompts; generic curriculum-description items; truncated prompt or answer text; missing summary + hint feedback
AC9E4LE01,4,english,8,8,false,false,true,8,16,16,16,0,0,0,0,0,quiz/year-4/english/ac9e4le01/practice/questions.js,quiz/year-4/english/ac9e4le01/practice/questions.js,practice below 24; dedicated test below 16; practice and test load the same source; 8 practice/test duplicate prompts; generic curriculum-description items; truncated prompt or answer text; missing summary + hint feedback
AC9E4LE02,4,english,8,8,false,false,true,8,16,16,16,0,0,0,0,0,quiz/year-4/english/ac9e4le02/practice/questions.js,quiz/year-4/english/ac9e4le02/practice/questions.js,practice below 24; dedicated test below 16; practice and test load the same source; 8 practice/test duplicate prompts; generic curriculum-description items; truncated prompt or answer text; missing summary + hint feedback
AC9E4LE03,4,english,8,8,false,false,true,8,16,16,16,0,0,0,0,0,quiz/year-4/english/ac9e4le03/practice/questions.js,quiz/year-4/english/ac9e4le03/practice/questions.js,practice below 24; dedicated test below 16; practice and test load the same source; 8 practice/test duplicate prompts; generic curriculum-description items; truncated prompt or answer text; missing summary + hint feedback
AC9E4LE04,4,english,8,8,false,false,true,8,16,16,16,0,0,0,0,0,quiz/year-4/english/ac9e4le04/practice/questions.js,quiz/year-4/english/ac9e4le04/practice/questions.js,practice below 24; dedicated test below 16; practice and test load the same source; 8 practice/test duplicate prompts; generic curriculum-description items; truncated prompt or answer text; missing summary + hint feedback
AC9E4LE05,4,english,8,8,false,false,true,8,16,16,16,0,0,0,0,0,quiz/year-4/english/ac9e4le05/practice/questions.js,quiz/year-4/english/ac9e4le05/practice/questions.js,practice below 24; dedicated test below 16; practice and test load the same source; 8 practice/test duplicate prompts; generic curriculum-description items; truncated prompt or answer text; missing summary + hint feedback
AC9E4LY01,4,english,8,8,false,false,true,8,16,16,16,0,0,0,0,0,quiz/year-4/english/ac9e4ly01/practice/questions.js,quiz/year-4/english/ac9e4ly01/practice/questions.js,practice below 24; dedicated test below 16; practice and test load the same source; 8 practice/test duplicate prompts; generic curriculum-description items; truncated prompt or answer text; missing summary + hint feedback
AC9E4LY02,4,english,8,8,false,false,true,8,16,16,16,0,0,0,0,0,quiz/year-4/english/ac9e4ly02/practice/questions.js,quiz/year-4/english/ac9e4ly02/practice/questions.js,practice below 24; dedicated test below 16; practice and test load the same source; 8 practice/test duplicate prompts; generic curriculum-description items; truncated prompt or answer text; missing summary + hint feedback
AC9E4LY03,4,english,8,8,false,false,true,8,16,16,16,0,0,0,0,0,quiz/year-4/english/ac9e4ly03/practice/questions.js,quiz/year-4/english/ac9e4ly03/practice/questions.js,practice below 24; dedicated test below 16; practice and test load the same source; 8 practice/test duplicate prompts; generic curriculum-description items; truncated prompt or answer text; missing summary + hint feedback
AC9E4LY04,4,english,8,8,false,false,true,8,16,16,16,0,0,0,0,0,quiz/year-4/english/ac9e4ly04/practice/questions.js,quiz/year-4/english/ac9e4ly04/practice/questions.js,practice below 24; dedicated test below 16; practice and test load the same source; 8 practice/test duplicate prompts; generic curriculum-description items; truncated prompt or answer text; missing summary + hint feedback
AC9E4LY05,4,english,8,8,false,false,true,8,16,16,16,0,0,0,0,0,quiz/year-4/english/ac9e4ly05/practice/questions.js,quiz/year-4/english/ac9e4ly05/practice/questions.js,practice below 24; dedicated test below 16; practice and test load the same source; 8 practice/test duplicate prompts; generic curriculum-description items; truncated prompt or answer text; missing summary + hint feedback
AC9E4LY06,4,english,8,8,false,false,true,8,16,16,16,0,0,0,0,0,quiz/year-4/english/ac9e4ly06/practice/questions.js,quiz/year-4/english/ac9e4ly06/practice/questions.js,practice below 24; dedicated test below 16; practice and test load the same source; 8 practice/test duplicate prompts; generic curriculum-description items; truncated prompt or answer text; missing summary + hint feedback
AC9E4LY07,4,english,8,8,false,false,true,8,16,16,16,0,0,0,0,0,quiz/year-4/english/ac9e4ly07/practice/questions.js,quiz/year-4/english/ac9e4ly07/practice/questions.js,practice below 24; dedicated test below 16; practice and test load the same source; 8 practice/test duplicate prompts; generic curriculum-description items; truncated prompt or answer text; missing summary + hint feedback
AC9E4LY08,4,english,8,8,false,false,true,8,16,16,16,0,0,0,0,0,quiz/year-4/english/ac9e4ly08/practice/questions.js,quiz/year-4/english/ac9e4ly08/practice/questions.js,practice below 24; dedicated test below 16; practice and test load the same source; 8 practice/test duplicate prompts; generic curriculum-description items; truncated prompt or answer text; missing summary + hint feedback
AC9E4LY09,4,english,8,8,false,false,true,8,16,16,16,0,0,0,0,0,quiz/year-4/english/ac9e4ly09/practice/questions.js,quiz/year-4/english/ac9e4ly09/practice/questions.js,practice below 24; dedicated test below 16; practice and test load the same source; 8 practice/test duplicate prompts; generic curriculum-description items; truncated prompt or answer text; missing summary + hint feedback
AC9E4LY10,4,english,8,8,false,false,true,8,16,16,16,0,0,0,0,0,quiz/year-4/english/ac9e4ly10/practice/questions.js,quiz/year-4/english/ac9e4ly10/practice/questions.js,practice below 24; dedicated test below 16; practice and test load the same source; 8 practice/test duplicate prompts; generic curriculum-description items; truncated prompt or answer text; missing summary + hint feedback
AC9E4LY11,4,english,8,8,false,false,true,8,16,16,16,0,0,0,0,0,quiz/year-4/english/ac9e4ly11/practice/questions.js,quiz/year-4/english/ac9e4ly11/practice/questions.js,practice below 24; dedicated test below 16; practice and test load the same source; 8 practice/test duplicate prompts; generic curriculum-description items; truncated prompt or answer text; missing summary + hint feedback
AC9M5A01,5,math,8,8,false,false,true,8,16,16,16,0,0,0,0,0,quiz/year-5/math/ac9m5a01/practice/questions.js,quiz/year-5/math/ac9m5a01/practice/questions.js,practice below 24; dedicated test below 16; practice and test load the same source; 8 practice/test duplicate prompts; generic curriculum-description items; truncated prompt or answer text; missing summary + hint feedback
AC9M5A02,5,math,8,8,false,false,true,8,16,16,16,0,0,0,0,0,quiz/year-5/math/ac9m5a02/practice/questions.js,quiz/year-5/math/ac9m5a02/practice/questions.js,practice below 24; dedicated test below 16; practice and test load the same source; 8 practice/test duplicate prompts; generic curriculum-description items; truncated prompt or answer text; missing summary + hint feedback
AC9M5M01,5,math,8,8,false,false,true,8,16,16,16,0,0,0,0,0,quiz/year-5/math/ac9m5m01/practice/questions.js,quiz/year-5/math/ac9m5m01/practice/questions.js,practice below 24; dedicated test below 16; practice and test load the same source; 8 practice/test duplicate prompts; generic curriculum-description items; truncated prompt or answer text; missing summary + hint feedback
AC9M5M02,5,math,8,8,false,false,true,8,16,16,16,0,0,0,0,0,quiz/year-5/math/ac9m5m02/practice/questions.js,quiz/year-5/math/ac9m5m02/practice/questions.js,practice below 24; dedicated test below 16; practice and test load the same source; 8 practice/test duplicate prompts; generic curriculum-description items; truncated prompt or answer text; missing summary + hint feedback
AC9M5M03,5,math,8,8,false,false,true,8,16,16,16,0,0,0,0,0,quiz/year-5/math/ac9m5m03/practice/questions.js,quiz/year-5/math/ac9m5m03/practice/questions.js,practice below 24; dedicated test below 16; practice and test load the same source; 8 practice/test duplicate prompts; generic curriculum-description items; truncated prompt or answer text; missing summary + hint feedback
AC9M5M04,5,math,8,8,false,false,true,8,16,16,16,0,0,0,0,0,quiz/year-5/math/ac9m5m04/practice/questions.js,quiz/year-5/math/ac9m5m04/practice/questions.js,practice below 24; dedicated test below 16; practice and test load the same source; 8 practice/test duplicate prompts; generic curriculum-description items; truncated prompt or answer text; missing summary + hint feedback
AC9M5N01,5,math,8,8,false,false,true,8,16,16,16,0,0,0,0,0,quiz/year-5/math/ac9m5n01/practice/questions.js,quiz/year-5/math/ac9m5n01/practice/questions.js,practice below 24; dedicated test below 16; practice and test load the same source; 8 practice/test duplicate prompts; generic curriculum-description items; truncated prompt or answer text; missing summary + hint feedback
AC9M5N02,5,math,8,8,false,false,true,8,16,16,16,0,0,0,0,0,quiz/year-5/math/ac9m5n02/practice/questions.js,quiz/year-5/math/ac9m5n02/practice/questions.js,practice below 24; dedicated test below 16; practice and test load the same source; 8 practice/test duplicate prompts; generic curriculum-description items; truncated prompt or answer text; missing summary + hint feedback
AC9M5N03,5,math,8,8,false,false,true,8,16,16,16,0,0,0,0,0,quiz/year-5/math/ac9m5n03/practice/questions.js,quiz/year-5/math/ac9m5n03/practice/questions.js,practice below 24; dedicated test below 16; practice and test load the same source; 8 practice/test duplicate prompts; generic curriculum-description items; truncated prompt or answer text; missing summary + hint feedback
AC9M5N04,5,math,8,8,false,false,true,8,16,16,16,0,0,0,0,0,quiz/year-5/math/ac9m5n04/practice/questions.js,quiz/year-5/math/ac9m5n04/practice/questions.js,practice below 24; dedicated test below 16; practice and test load the same source; 8 practice/test duplicate prompts; generic curriculum-description items; truncated prompt or answer text; missing summary + hint feedback
AC9M5N05,5,math,8,8,false,false,true,8,16,16,16,0,0,0,0,0,quiz/year-5/math/ac9m5n05/practice/questions.js,quiz/year-5/math/ac9m5n05/practice/questions.js,practice below 24; dedicated test below 16; practice and test load the same source; 8 practice/test duplicate prompts; generic curriculum-description items; truncated prompt or answer text; missing summary + hint feedback
AC9M5N06,5,math,8,8,false,false,true,8,16,16,16,0,0,0,0,0,quiz/year-5/math/ac9m5n06/practice/questions.js,quiz/year-5/math/ac9m5n06/practice/questions.js,practice below 24; dedicated test below 16; practice and test load the same source; 8 practice/test duplicate prompts; generic curriculum-description items; truncated prompt or answer text; missing summary + hint feedback
AC9M5N07,5,math,8,8,false,false,true,8,16,16,16,0,0,0,0,0,quiz/year-5/math/ac9m5n07/practice/questions.js,quiz/year-5/math/ac9m5n07/practice/questions.js,practice below 24; dedicated test below 16; practice and test load the same source; 8 practice/test duplicate prompts; generic curriculum-description items; truncated prompt or answer text; missing summary + hint feedback
AC9M5N08,5,math,8,8,false,false,true,8,16,16,16,0,0,0,0,0,quiz/year-5/math/ac9m5n08/practice/questions.js,quiz/year-5/math/ac9m5n08/practice/questions.js,practice below 24; dedicated test below 16; practice and test load the same source; 8 practice/test duplicate prompts; generic curriculum-description items; truncated prompt or answer text; missing summary + hint feedback
AC9M5N09,5,math,8,8,false,false,true,8,16,16,16,0,0,0,0,0,quiz/year-5/math/ac9m5n09/practice/questions.js,quiz/year-5/math/ac9m5n09/practice/questions.js,practice below 24; dedicated test below 16; practice and test load the same source; 8 practice/test duplicate prompts; generic curriculum-description items; truncated prompt or answer text; missing summary + hint feedback
AC9M5N10,5,math,8,8,false,false,true,8,16,16,16,0,0,0,0,0,quiz/year-5/math/ac9m5n10/practice/questions.js,quiz/year-5/math/ac9m5n10/practice/questions.js,practice below 24; dedicated test below 16; practice and test load the same source; 8 practice/test duplicate prompts; generic curriculum-description items; truncated prompt or answer text; missing summary + hint feedback
AC9M5P01,5,math,8,8,false,false,true,8,16,16,16,0,0,0,0,0,quiz/year-5/math/ac9m5p01/practice/questions.js,quiz/year-5/math/ac9m5p01/practice/questions.js,practice below 24; dedicated test below 16; practice and test load the same source; 8 practice/test duplicate prompts; generic curriculum-description items; truncated prompt or answer text; missing summary + hint feedback
AC9M5P02,5,math,8,8,false,false,true,8,16,16,16,0,0,0,0,0,quiz/year-5/math/ac9m5p02/practice/questions.js,quiz/year-5/math/ac9m5p02/practice/questions.js,practice below 24; dedicated test below 16; practice and test load the same source; 8 practice/test duplicate prompts; generic curriculum-description items; truncated prompt or answer text; missing summary + hint feedback
AC9M5SP01,5,math,8,8,false,false,true,8,16,16,16,0,0,0,0,0,quiz/year-5/math/ac9m5sp01/practice/questions.js,quiz/year-5/math/ac9m5sp01/practice/questions.js,practice below 24; dedicated test below 16; practice and test load the same source; 8 practice/test duplicate prompts; generic curriculum-description items; truncated prompt or answer text; missing summary + hint feedback
AC9M5SP02,5,math,8,8,false,false,true,8,16,16,16,0,0,0,0,0,quiz/year-5/math/ac9m5sp02/practice/questions.js,quiz/year-5/math/ac9m5sp02/practice/questions.js,practice below 24; dedicated test below 16; practice and test load the same source; 8 practice/test duplicate prompts; generic curriculum-description items; truncated prompt or answer text; missing summary + hint feedback
AC9M5SP03,5,math,8,8,false,false,true,8,16,16,16,0,0,0,0,0,quiz/year-5/math/ac9m5sp03/practice/questions.js,quiz/year-5/math/ac9m5sp03/practice/questions.js,practice below 24; dedicated test below 16; practice and test load the same source; 8 practice/test duplicate prompts; generic curriculum-description items; truncated prompt or answer text; missing summary + hint feedback
AC9M5ST01,5,math,8,8,false,false,true,8,16,16,16,0,0,0,0,0,quiz/year-5/math/ac9m5st01/practice/questions.js,quiz/year-5/math/ac9m5st01/practice/questions.js,practice below 24; dedicated test below 16; practice and test load the same source; 8 practice/test duplicate prompts; generic curriculum-description items; truncated prompt or answer text; missing summary + hint feedback
AC9M5ST02,5,math,8,8,false,false,true,8,16,16,16,0,0,0,0,0,quiz/year-5/math/ac9m5st02/practice/questions.js,quiz/year-5/math/ac9m5st02/practice/questions.js,practice below 24; dedicated test below 16; practice and test load the same source; 8 practice/test duplicate prompts; generic curriculum-description items; truncated prompt or answer text; missing summary + hint feedback
AC9M5ST03,5,math,8,8,false,false,true,8,16,16,16,0,0,0,0,0,quiz/year-5/math/ac9m5st03/practice/questions.js,quiz/year-5/math/ac9m5st03/practice/questions.js,practice below 24; dedicated test below 16; practice and test load the same source; 8 practice/test duplicate prompts; generic curriculum-description items; truncated prompt or answer text; missing summary + hint feedback
